car_number,work_time,start_CP,trips_count,trips_start_time,
1,858,0,16,330,381,437,492,552,615,700,751,824,869,915,958,1002,1055,1140,1188
2,1041,0,8,340,389,445,503,564,627,1335,1381
3,872,0,16,350,398,454,515,576,639,726,773,848,895,940,983,1036,1087,1173,1222
4,876,0,16,358,406,464,525,588,651,740,783,862,908,955,998,1054,1105,1191,1234
5,819,1,12,361,417,474,532,591,682,902,945,988,1042,1099,1180
6,293,0,6,366,420,476,535,600,659
7,838,1,12,371,427,482,542,603,691,763,806,1012,1072,1138,1209
8,866,0,16,374,433,487,545,612,683,766,815,869,915,960,1003,1060,1111,1197,1240
9,815,0,14,381,439,497,555,626,699,819,863,910,953,996,1047,1134,1196
10,875,0,16,388,445,502,560,634,707,782,827,882,927,970,1016,1078,1147,1216,1263
11,879,0,16,394,450,507,565,642,715,788,833,888,933,979,1024,1094,1157,1224,1273
12,883,0,16,400,455,512,570,650,724,794,839,894,938,983,1029,1105,1167,1232,1283
13,899,0,16,406,460,517,575,658,733,800,845,905,948,991,1041,1124,1180,1252,1305
14,903,0,16,412,470,527,585,674,759,830,875,920,963,1008,1063,1147,1204,1263,1315
15,829,1,12,413,470,530,594,667,750,943,987,1035,1114,1173,1242
16,671,0,8,422,478,537,597,950,993,1048,1093
17,870,1,16,427,482,540,606,675,758,821,875,921,965,1008,1066,1117,1203,1247,1297
18,695,0,8,432,487,547,609,975,1020,1084,1127
19,887,0,16,441,497,558,621,709,791,836,881,930,973,1022,1075,1163,1211,1284,1328
20,904,0,16,449,509,570,633,718,799,842,888,935,978,1030,1081,1171,1228,1309,1353
21,907,0,10,459,520,582,645,730,807,855,1255,1322,1366
22,885,1,10,465,522,580,666,742,812,857,900,1294,1350
23,848,0,14,492,550,618,691,774,852,925,968,1014,1069,1155,1206,1274,1340
