car_number,work_time,start_CP,trips_count,trips_start_time,
1,961,0,24,270,310,346,386,422,463,504,545,585,626,662,707,762,805,843,884,920,963,1000,1044,1096,1140,1181,1231
2,971,0,24,285,325,361,401,440,481,520,561,599,640,676,725,778,821,857,898,934,977,1013,1060,1116,1160,1199,1256
3,976,0,24,300,340,379,419,458,499,538,582,620,661,699,745,782,825,861,904,940,983,1019,1062,1134,1178,1217,1276
4,975,0,24,310,350,390,430,470,511,550,591,628,669,708,753,810,851,887,928,964,1007,1043,1087,1142,1189,1235,1285
5,992,0,24,320,360,398,439,478,519,560,601,637,678,718,766,821,862,899,942,978,1021,1062,1105,1154,1198,1263,1312
6,1006,0,24,330,370,406,447,486,527,567,608,644,685,727,773,833,874,912,955,992,1035,1081,1128,1172,1216,1290,1336
7,1030,0,24,338,378,416,457,498,539,582,623,659,700,740,784,851,894,930,971,1009,1052,1110,1154,1193,1237,1320,1368
8,1046,0,24,354,394,434,475,515,556,594,635,671,712,751,796,863,906,942,985,1021,1064,1119,1163,1202,1243,1350,1400
9,893,0,22,367,407,446,487,527,568,606,647,684,727,764,811,867,908,944,987,1023,1066,1131,1175,1214,1260
10,895,0,22,373,413,452,493,532,573,611,652,688,733,770,815,881,924,960,1001,1038,1082,1137,1181,1221,1268
11,895,0,22,385,425,464,505,545,586,624,665,704,747,784,830,889,930,966,1011,1049,1093,1148,1192,1239,1280
12,901,0,22,394,435,474,515,555,596,632,673,712,755,792,839,895,938,974,1015,1054,1095,1151,1195,1244,1295
13,902,0,22,402,443,482,523,562,603,639,680,720,761,798,845,901,944,980,1023,1064,1108,1157,1201,1254,1304
14,898,0,22,410,451,492,533,572,613,650,691,731,772,808,853,905,948,984,1027,1069,1110,1160,1207,1267,1308
15,908,0,22,413,454,495,536,575,616,652,693,732,775,812,858,909,953,990,1033,1078,1122,1166,1213,1271,1321
16,907,0,22,419,460,501,542,580,621,657,698,738,781,817,864,918,959,996,1041,1090,1134,1175,1219,1280,1326
17,906,0,22,425,466,507,548,587,628,664,703,743,786,823,868,922,965,1003,1046,1093,1137,1178,1222,1285,1331
18,913,0,22,428,469,510,551,590,631,668,709,747,790,827,872,926,969,1007,1050,1099,1143,1184,1225,1295,1341
19,923,0,22,431,472,512,553,592,633,669,710,749,792,829,876,932,973,1011,1054,1105,1151,1190,1234,1300,1354
20,924,0,22,437,478,517,558,597,638,675,716,755,798,835,882,938,979,1015,1056,1113,1157,1196,1240,1313,1361
21,932,0,22,443,484,525,566,604,645,682,723,760,803,841,886,946,989,1025,1068,1122,1166,1205,1246,1327,1375
22,933,0,22,449,490,529,570,609,650,686,729,766,807,845,890,948,991,1027,1071,1128,1172,1211,1252,1334,1382
23,975,0,22,455,496,536,577,616,657,694,738,774,817,853,896,968,1009,1046,1090,1140,1183,1225,1264,1365,1430
24,979,0,22,461,502,541,579,618,659,697,740,776,819,855,902,988,1029,1072,1116,1163,1204,1249,1290,1395,1440
25,833,0,20,467,508,547,588,626,667,706,749,787,828,865,910,998,1039,1084,1125,1169,1210,1259,1300
26,827,0,20,489,530,570,611,648,689,729,770,806,849,885,932,1017,1058,1107,1148,1187,1228,1275,1316
27,825,0,20,522,563,601,642,678,718,757,799,837,878,914,961,1030,1073,1125,1169,1208,1249,1306,1347
28,856,0,20,534,575,614,655,692,735,772,813,849,892,928,975,1059,1100,1145,1186,1230,1272,1342,1390
29,438,0,12,543,584,622,663,702,743,780,823,859,900,936,981
30,441,0,12,552,593,630,671,710,751,789,833,869,913,950,993
31,440,0,12,557,598,634,675,714,757,794,835,872,915,952,997
32,440,0,12,565,606,643,684,723,764,802,843,879,922,958,1005
33,440,0,12,577,618,655,696,736,779,815,856,893,936,972,1017
34,441,0,12,635,676,716,759,796,837,874,918,954,995,1032,1076
35,438,0,12,641,682,722,763,800,841,877,920,956,999,1035,1079
36,438,0,12,646,687,725,768,804,847,883,926,962,1003,1041,1084
37,445,0,12,653,694,734,777,813,854,891,934,970,1013,1052,1098
38,442,0,12,661,702,741,782,819,860,897,940,976,1019,1057,1103
39,447,0,12,666,705,745,788,825,866,903,946,982,1025,1067,1113
40,446,0,12,673,714,753,794,831,870,907,950,986,1031,1075,1119
41,451,0,12,680,721,758,801,839,880,916,957,994,1037,1087,1131
42,456,0,12,690,731,768,809,847,888,924,967,1005,1048,1102,1146
